Order ID,Branch Location,Branch Name,Business Name,Is Deleted,Item ID,Item Name,Item Price,Order Item Number,Item Status,Packed Quantity,Quantity,Total Price,Order Date,Order Region,Order Local Area,Recency,Frequency,Monetary_Sum,Avg_Quantity,Avg_Purchase_Value,Loyalty_Index,Value_Tier,Engagement_Score,Cluster
3192,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLZ9ETGLIEOKEIOQRY0RKOAW,Cancelled,5,5,42250.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3191,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLNVUZADXM2E6OPPBYG8WTXW,Cancelled,2,2,16900.0,2021-05-04,Lagos,Ikeja,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3190,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9b2769c51b4e80e6f70c,Milo  450g,11150.0,MLB2T8E07UAUS9NZLEFTGVBW,Cancelled,30,30,334500.0,2021-05-04,Lagos,Ikeja,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3190,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLQZRQDK0E9UWBM0YNCPBRQQ,Delivered,50,50,457500.0,2021-05-04,Lagos,Ikeja,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3189,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLPSMMALOQFEA2EJU4OXVCKW,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3188,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLFNOKT8AW2EGKNFZGKF1DQA,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3187,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLN0RLYNKKVUI0A54K7VET0W,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3186,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLTGWGOFGF9KSG9IZPTWASGQ,Cancelled,2,2,16900.0,2021-05-04,Lagos,Ikeja,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3185,Lagos,Renuzi Ventures,Renuzi Ventures,False,6017191e09e73f2f7a598bd8,Knorr Chicken 17x50x8g ,9450.0,MLSZYCFO4JUEELMRNBRD8V5A,Cancelled,1,1,9450.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3185,Lagos,Renuzi Ventures,Renuzi Ventures,False,6025869609e73f2f7a59aea7,Knorr Beef 17x50x8g ,9350.0,MLXQFPHL9C5UUBNELIFF8DOA,Cancelled,1,1,9350.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3184,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLVPHFJ5PWLUGS6UED3G1U0W,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3183,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLSGPNN01RD00YVSJZDUVUHG,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3182,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLEQUXPZYJEEOBJTTJMFMEZG,Delivered,2,2,18300.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3181,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLZN5UYZUSBUGS0CNKIZKWXA,Delivered,2,2,18300.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3180,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLBJFVWECMJ0Q2VNATAGZDCW,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3179,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,ML1DOQFFTXCKSRW68GESMPZW,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3178,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLTGL0KZEZB02W5JKZBAMEEA,Cancelled,2,2,16900.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3177,Lagos,Deeski Store Limited,Deeski Store Limited,False,60917c0769c51b4e80e71c7e,Nestle Golden Morn - 450g,7800.0,MLYSHPAQW3BUG8OE4S4FR4KA,Delivered,2,2,15600.0,2021-05-04,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
3176,Lagos,Deeski Store Limited,Deeski Store Limited,False,60917c0769c51b4e80e71c7e,Nestle Golden Morn - 450g,7800.0,MLNBTTUWYXHUKJNFSCWGDAAQ,Delivered,1,1,7800.0,2021-05-04,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
3176,Lagos,Deeski Store Limited,Deeski Store Limited,False,60917a8f69c51b4e80e71c7b,Nestle Golden Morn - 900g,7650.0,MLVQINHGIHW0EO2YDLBOFPKW,Delivered,1,1,7650.0,2021-05-04,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
3175,Lagos,Deeski Store Limited,Deeski Store Limited,False,60917a8f69c51b4e80e71c7b,Nestle Golden Morn - 900g,7650.0,MLELD0JRUD7E60QQJ80GH1QW,Delivered,2,2,15300.0,2021-05-04,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
3174,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9cbc69c51b4e80e6f70e,Milo 1900g FP,10150.0,MLZ3ZJOPMW20AH90DIJDLICG,Cancelled,30,30,304500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3174,Lagos,Deeski Store Limited,Deeski Store Limited,False,60917c7869c51b4e80e71c80,Nescafe Breakfast 3 In 1 - 32g,19500.0,MLDG0QUYHPKE0YBCVZOG9ISA,Delivered,20,20,390000.0,2021-05-04,Lagos,Oshodi-Isolo,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
3173,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLCYQPUFSGPU2KWI9JVGMD7W,Cancelled,50,50,422500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3172,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9cbc69c51b4e80e6f70e,Milo 1900g FP,10150.0,MLXGMRI17OIEM0UKRGUKIQCG,Cancelled,50,50,507500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3172,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9b2769c51b4e80e6f70c,Milo  450g,11150.0,MLUA0ZWJWUCEWGMJSSQD44NW,Cancelled,50,50,557500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3171,Lagos,Ecopeaks Limited,Ecopeaks Limited,False,600865d609e73f2f7a595e49,Golden Penny Twist 500g,4613.0,MLU6PUNLS7MKMJFRFDC6EWRG,Cancelled,3,3,13839.0,2021-05-04,Lagos,Oshodi-Isolo,3,176,41193407.9,24.994318181818183,234053.45397727273,41193407.9,High,126.95716359822879,0
3170,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,ML90TYDWTG4EWWJPYKCGZLAA,Cancelled,150,150,1267500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3169,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,ML7FAC0FGCIEYHAHOU1L4A0G,Cancelled,150,150,1267500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3168,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,ML5RHXFX0QCEUCICVZYUPDEQ,Delivered,2,2,18300.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3167,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLENM4RRFCOUML6T6R1J0DEG,Delivered,280,280,2562000.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3166,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLWZ89JS6SDKCD0Z023B2K4A,Delivered,2,2,18300.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3165,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,6061fe0c69c51b4e80e6f2b0,NESTLE GOLDEN MORN 50G,8450.0,MLHRWQM7R2KEYNWIBPV7RO8A,Cancelled,550,550,4647500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3164,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9b2769c51b4e80e6f70c,Milo  450g,11150.0,MLUOR5PS0FTUGO2JKIKFFRZA,Cancelled,10,10,111500.0,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3164,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9cbc69c51b4e80e6f70e,Milo 1900g FP,10150.0,MLCDUVC8ZO3KW7XXZZYD2K4Q,Cancelled,5,5,50750.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3163,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9b2769c51b4e80e6f70c,Milo  450g,11150.0,MLSLBVCJNZYK0RULDYD34RDG,Cancelled,240,240,2676000.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3162,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606d9b2769c51b4e80e6f70c,Milo  450g,11150.0,MLYPEXCB1J0UU2NPD3JALWIQ,Cancelled,50,50,557500.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3161,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLOKT3PBOU9KWMV5ETOU8W5Q,Delivered,50,50,457500.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3160,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLQV3RBCP0I0Q4L0DEOGLCXA,Delivered,300,300,2745000.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3159,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606c7b1069c51b4e80e6f6a0,Milo Sachet 20g,9150.0,MLAZZVHV0C0KOK2YFNM1XNXW,Delivered,100,100,915000.0,2021-05-04,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3158,Oyo,Marzab Multiventures,Marzab Multiventures,False,603baae7f77d7250766fec2d,LIPTON YELLOW TEA 200X2 SACHET,3150.0,MLFRDT4HQALECBBRCFVXSHPQ,Cancelled,50,50,157500.0,2021-05-04,Lagos,Oshodi-Isolo,7,52,31309300.0,131.48076923076923,602101.9230769231,31309300.000000004,Medium,25.00671404207537,0
3157,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLZXMVY1AHDUYKQLNYMDLNJA,Delivered,100,100,276000.0,2021-05-04,Lagos,Oshodi-Isolo,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
3156,Oyo,Marzab Multiventures,Marzab Multiventures,False,603baae7f77d7250766fec2d,LIPTON YELLOW TEA 200X2 SACHET,3150.0,MLUEGRY0ZT6EEVCUMCWEBVPA,Cancelled,50,50,157500.0,2021-05-04,Lagos,Oshodi-Isolo,7,52,31309300.0,131.48076923076923,602101.9230769231,31309300.000000004,Medium,25.00671404207537,0
3155,Oyo,Marzab Multiventures,Marzab Multiventures,False,603baae7f77d7250766fec2d,LIPTON YELLOW TEA 200X2 SACHET,3150.0,MLAVALJWKUBEUTE3YOTY7DRA,Cancelled,20,20,63000.0,2021-05-04,Lagos,Oshodi-Isolo,7,52,31309300.0,131.48076923076923,602101.9230769231,31309300.000000004,Medium,25.00671404207537,0
3154,Oyo,Marzab Multiventures,Marzab Multiventures,False,603baae7f77d7250766fec2d,LIPTON YELLOW TEA 200X2 SACHET,3150.0,MLZ1URSEGRVEWIWVRW7CHIPA,Cancelled,20,20,63000.0,2021-05-04,Lagos,Oshodi-Isolo,7,52,31309300.0,131.48076923076923,602101.9230769231,31309300.000000004,Medium,25.00671404207537,0
3153,Lagos,Generic Store,Generic Stores,False,60770a7969c51b4e80e6fa43,THREE CROWNS MILK REFILL - 380g,9327.0,ML0IOMZQ4VZKOTRRMNHEMGEA,Cancelled,4,4,37308.0,2021-05-04,Lagos,Oshodi-Isolo,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
3152,Lagos,Generic Store,Generic Stores,False,60770a7969c51b4e80e6fa43,THREE CROWNS MILK REFILL - 380g,9327.0,MLASN00LNEUEGONZBWXCOBSA,Cancelled,1,1,9327.0,2021-05-04,Lagos,Oshodi-Isolo,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
3151,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606da0e469c51b4e80e6f71a,Milo Energy Cubes 2.7g,15682.5,MLLB26ZNSAQ0KATKMIMEZN1Q,Cancelled,1,1,15682.5,2021-05-04,Lagos,Oshodi-Isolo,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3150,Lagos,Generic Store,Generic Stores,False,60770a7969c51b4e80e6fa43,THREE CROWNS MILK REFILL - 380g,9327.0,MLUAKLPXYH0UQPC1X4GDAILG,Cancelled,1,1,9327.0,2021-05-04,Lagos,Oshodi-Isolo,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
3150,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a81a5,COOLCOW SACHET PROMO - 270X12g,2543.03,ML3NNXKPGRQEIWFFAX00EA3W,Cancelled,1,1,2543.03,2021-05-04,Lagos,Kosofe,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3150,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8150,INDOMIE SUPER PACK CHICKEN FLAVOR - 120gx40,3895.0,MLG6ZOMUKB4KY3FII2JWXFPG,Delivered,1,1,3895.0,2021-05-04,Lagos,Kosofe,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3149,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fbbadadcc62feba7ebd4244,SUNLIGHT OUD 200G,2100.0,ML0LGGWZIFSUOOPNAJTUB3DG,Cancelled,1,1,2100.0,2021-05-04,Lagos,Kosofe,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3149,Lagos,Ecopeaks Limited,Ecopeaks Limited,False,606eefc169c51b4e80e6f80c,Honeywell Wheat Meal - 1kg,3536.0,MLSEOZ9Q37P00E9D47XGYOVW,Delivered,1,1,3536.0,2021-05-04,Lagos,Alimosho,3,176,41193407.9,24.994318181818183,234053.45397727273,41193407.9,High,126.95716359822879,0
3149,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a81d6,KELLOGGS COCO POPS 1X550g,1281.25,ML7GIOSGMU6EAP20HM1PVFXQ,Cancelled,1,1,1281.25,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3149,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a816e,POWER PASTA SLIM - 500gx20,4305.0,ML0YLT4QKQL0KESBJRAIPL8W,Cancelled,1,1,4305.0,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3148,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8142,MINIMIE REGULAR CHICKEN - 100GMS,2900.75,MLLNVQQ8OR8E0GX9C92S1MWQ,Cancelled,1,1,2900.75,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3147,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a12,COWBELL CHOCO 22.5G SACHET,7841.0,MLQMFTWTGJR0GRZFY0YRK37A,Delivered,1,1,7841.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3146,Lagos,Ecopeaks Limited,Ecopeaks Limited,False,6008646609e73f2f7a595e3a,Golden Penny Spaghetti,4766.0,ML7VTFEGLSCEUG0EN6K0VIOA,Cancelled,1,1,4766.0,2021-05-04,Lagos,Ikeja,3,176,41193407.9,24.994318181818183,234053.45397727273,41193407.9,High,126.95716359822879,0
3146,Lagos,TDILIFE  ,TDILIFE  ,False,608043c969c51b4e80e70314,HOLLANDIA EVAP MILK FULL CREAM 120g X 24,2760.0,MLEZHRI0YBJKQFPGMV5KY0PG,Delivered,1,1,2760.0,2021-05-04,Lagos,Ikeja,1,97,16399936.879999999,60.144329896907216,169071.5142268041,16399936.879999999,Medium,139.94141896622946,0
3146,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8170,POWER PASTA SHRINK WRAP - 20x475g,4253.75,ML4WBHSPEC00OG3TUNCFCISG,Delivered,1,1,4253.75,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3145,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8150,INDOMIE SUPER PACK CHICKEN FLAVOR - 120gx40,3895.0,MLLTNZI0TWW0EEEA4J6SS6KA,Cancelled,1,1,3895.0,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3145,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8146,INDOMIE BELLE FULL PACK - 16 X 280GMS,3690.0,MLGUW7J90RKEGU8W2YOEPAJW,Delivered,1,1,3690.0,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3145,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a814c,INDOMIE REGULAR CHICKEN - 70gx40,2306.25,ML6RFRH2UJWKELPGTL330YKQ,Delivered,2,2,4612.5,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3144,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G,10967.0,MLDDQOO6VF30AXTYR0CQIG9Q,Delivered,1,1,10967.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3143,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G,10967.0,MLLMMKLK82FK2QXG98XETVWG,Delivered,1,1,10967.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3142,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8150,INDOMIE SUPER PACK CHICKEN FLAVOR - 120gx40,3895.0,ML2UQXWS8860UUX6Y3NUNC5G,Cancelled,1,1,3895.0,2021-05-04,Lagos,Ikeja,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3142,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fbbadadcc62feba7ebd4244,SUNLIGHT OUD 200G,2100.0,MLEPS02LCTP0SUARJVRQKN0Q,Cancelled,3,3,6300.0,2021-05-04,Lagos,Ikeja,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3141,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a814e,INDOMIE CHICKEN HUNGRYMAN - 24 X 180GMS,3628.5,MLGTIZN9FUDKUIE91YFJBNJA,Cancelled,4,4,14514.0,2021-05-04,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3140,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8150,INDOMIE SUPER PACK CHICKEN FLAVOR - 120gx40,3895.0,MLVYUWMIXFRKKOC90PUQVROW,Cancelled,1,1,3895.0,2021-05-04,Lagos,Ikeja Division,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3140,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a8158,DANO COOLCOW SACHET -  260 X 12G,8508.0,MLDOZT1BKO30WGJ8INUPAXRW,Cancelled,1,1,8508.0,2021-05-04,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3139,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a814e,INDOMIE CHICKEN HUNGRYMAN - 24 X 180GMS,3628.5,ML9K0VTIBHNUAWCYDIWE5U1A,Cancelled,4,4,14514.0,2021-05-04,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3138,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a814c,INDOMIE REGULAR CHICKEN - 70gx40,2306.25,MLPM8IYYPE0E2BWLGO00L05W,Cancelled,5,5,11531.25,2021-05-04,Lagos,Alimosho,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3137,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fbbadadcc62feba7ebd422a,LUX SOFT CARESS 3P 65G,8559.0,MLN06KJJKAUE6WRENBYJBXVA,InvalidOrder,1,1,8559.0,2021-05-04,Lagos,Kosofe,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3137,Lagos,Renuzi Ventures,Renuzi Ventures,False,5fc8be073262da995e0d1a1f,LOYA PLAIN 14G,10967.0,MLREUQFYBLQKAFWVZ60TQOAG,InvalidOrder,2,2,21934.0,2021-05-04,Lagos,Kosofe,1,817,330689228.0,49.23623011015912,404760.37698898406,330689228.0,High,1178.681848406283,1
3136,Lagos,Generic Store,Generic Stores,False,6076dfae69c51b4e80e6fa37,Teem Soda - 50cl X12,1015.0,MLAUQHGDKGCUESHXHC129OVA,InvalidOrder,2,2,2030.0,2021-05-03,Lagos,Kosofe,1,195,4449291.0,12.36923076923077,22816.876923076925,4449291.0,Medium,281.3255329733479,0
3135,Lagos,Multipro Consumer Product Limited,MUL,False,6076c792a6000742949a81ee,COCO POPS - 60X32g,2695.75,MLLTZHEQPXT0ASFDPIFTT9EA,Cancelled,1,1,2695.75,2021-05-03,Lagos,Kosofe,1,257,2429793.2,2.2568093385214008,9454.448249027238,2429793.2,Medium,370.7726255084636,0
3135,Lagos,Tripple P Dazzled,Tripple P Dazzled,False,606da01169c51b4e80e6f718,Milo RTD 180ml,1332.5,MLFTTYIQBXTKUTGZ0JDW0OXW,Delivered,1,1,1332.5,2021-05-03,Lagos,Kosofe,1,523,375521029.0,76.18738049713193,718013.4397705545,375521029.0,High,754.5295063849279,1
3134,Lagos,Ecopeaks Limited,Ecopeaks Limited,False,606df41669c51b4e80e6f7ba,GOLDEN PENNY SEMOVITA 10KG,3793.0,MLKLG2XLE5HEA77TGVJWZGAW,Delivered,1,1,3793.0,2021-05-03,Lagos,Kosofe,3,176,41193407.9,24.994318181818183,234053.45397727273,41193407.9,High,126.95716359822879,0
3134,Lagos,Deeski Store Limited,Deeski Store Limited,False,6080461e69c51b4e80e7034f,HOLLANDIA EVAP MILK FULL CREAM - 60g X 48,3370.0,MLIZTNET0WVUMDCFLK26OGIA,Delivered,1,1,3370.0,2021-05-03,Lagos,Kosofe,2,408,78145181.14,27.387254901960784,191532.30671568628,78145181.14,High,371.3776044637496,0
